[POST] /session/start -> 200 session=5105fb2b-27a8-4515-b65b-add811a29014
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 86450.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 7799.999999999999,
      "reason": "End of game penalty for pending kit processing at airport DGMM kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 7799.999999999999,
      "reason": "End of game penalty for pending kit processing at airport DGMM kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 39650.0,
      "reason": "End of game penalty for pending kit processing at airport DGMM kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 5200.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 7799.999999999999,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 19500.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 12349.999999999998,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 62399.99999999999,
      "reason": "End of game penalty for pending kit processing at airport JQQS kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 31199.999999999996,
      "reason": "End of game penalty for pending kit processing at airport JQQS kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 83850.0,
      "reason": "End of game penalty for pending kit processing at airport JQQS kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 13000.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 7799.999999999999,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 35100.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 24049.999999999996,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 18200.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 44850.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 26000.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 45500.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 13000.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 37050.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 20800.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 30549.999999999996,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 2600.0,
      "reason": "End of game penalty for pending kit processing at airport CLLM kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 35100.0,
      "reason": "End of game penalty for pending kit processing at airport CLLM kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 14300.0,
      "reason": "End of game penalty for pending kit processing at airport CLLM kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 22750.0,
      "reason": "End of game penalty for pending kit processing at airport CLLM kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 40950.0,
      "reason": "End of game penalty for pending kit processing at airport PAJF kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 28600.0,
      "reason": "End of game penalty for pending kit processing at airport PAJF kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 57200.0,
      "reason": "End of game penalty for pending kit processing at airport PAJF kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 31199.999999999996,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 126749.99999999999,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 2600.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 54600.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 9100.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 79949.99999999999,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 74100.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 14300.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 210600.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 7799.999999999999,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 25349.999999999996,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 22100.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 48750.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 16900.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 58500.0,
      "reason": "End of game penalty for pending kit processing at airport VVEV kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 33800.0,
      "reason": "End of game penalty for pending kit processing at airport VVEV kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 138450.0,
      "reason": "End of game penalty for pending kit processing at airport VVEV kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 2600.0,
      "reason": "End of game penalty for pending kit processing at airport NSCL kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 31199.999999999996,
      "reason": "End of game penalty for pending kit processing at airport NSCL kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 14300.0,
      "reason": "End of game penalty for pending kit processing at airport NSCL kit type C_PREMIUM_ECONOMY"
